269,2,194
270,2,186
271,2,178
272,2,161
273,2,162
274,2,163
275,2,44
276,2,45
277,2,46
278,2,47
279,2,40
280,2,41
281,2,42
282,2,43
283,1,233
284,1,225
285,1,217
286,1,209
287,1,201
288,1,193
289,1,185
290,1,177
291,1,169
292,1,161
293,1,162
294,1,163
295,1,44
296,1,45
297,1,46
298,1,47
299,1,40
300,1,41
301,1,42
302,1,43
303,0,233
304,0,225
305,0,217
306,0,209
307,0,201
308,0,193
309,0,185
310,0,177
311,0,169
312,0,161
313,0,162
314,0,163
315,0,44
316,0,45
317,0,46
318,0,47
319,0,40
320,0,41
321,0,42
322,0,43
323,2,233
324,2,225
325,2,217
326,2,209
327,2,201
328,2,193
329,2,185
330,2,177
331,2,169
332,2,152
333,2,153
334,2,154
335,2,155
336,2,36
337,2,37
338,2,38
339,2,39
340,2,32
341,2,33
342,2,34
343,2,35
344,1,232
345,1,224
346,1,216
347,1,208
348,1,200
349,1,192
350,1,184
351,1,176
352,1,168
353,1,160
354,1,152
355,1,153
356,1,154
357,1,155
358,1,36
359,1,37
360,1,38
361,1,39
362,1,32
363,1,33
364,1,34
365,1,35
366,0,232
367,0,224
368,0,216
369,0,208
370,0,200
371,0,192
372,0,184
373,0,176
374,0,168
375,0,160
376,0,152
377,0,153
378,0,154
379,0,155
380,0,36
381,0,37
382,0,38
383,0,39
384,0,32
385,0,33
386,0,34
387,0,35
388,2,232
389,2,224
390,2,216
391,2,208
392,2,200
393,2,192
394,2,184
395,2,176
396,2,168
397,2,160
398,2,151
399,2,144
400,2,145
401,2,146
402,2,147
403,2,28
404,2,29
405,2,30
406,2,31
407,2,24
408,2,25
409,2,26
410,2,27
411,1,239
412,1,231
413,1,223
414,1,215
415,1,207
416,1,199
417,1,191
418,1,183
419,1,175
420,1,167
421,1,159
422,1,151
423,1,144
424,1,145
425,1,146
426,1,147
427,1,28
428,1,29
429,1,30
430,1,31
431,1,24
432,1,25
433,1,26
434,1,27
435,0,239
436,0,231
437,0,223
438,0,215
439,0,207
440,0,199
441,0,191
442,0,183
443,0,175
444,0,167
445,0,159
446,0,151
447,0,144
448,0,145
449,0,146
450,0,147
451,0,28
452,0,29
453,0,30
454,0,31
455,0,24
456,0,25
457,0,26
458,0,27
459,2,239
460,2,231
461,2,223
462,2,215
463,2,207
464,2,199
465,2,191
466,2,183
467,2,175
468,2,167
469,2,159
470,2,142
471,2,143
472,2,136
473,2,137
474,2,138
475,2,139
476,2,20
477,2,21
478,2,22
479,2,23
480,2,16
481,2,17
482,2,18
483,2,19
484,1,238
485,1,230
486,1,222
487,1,214
488,1,206
489,1,198
490,1,190
491,1,182
492,1,174
493,1,166
494,1,158
495,1,150
496,1,142
497,1,143
498,1,136
499,1,137
500,1,138
501,1,139
502,1,20
503,1,21
504,1,22
505,1,23
506,1,16
507,1,17
508,1,18
509,1,19
510,0,238
511,0,230
512,0,222
513,0,214
514,0,206
515,0,198
516,0,190
517,0,182
518,0,174
519,0,166
520,0,158
521,0,150
522,0,142
523,0,143
524,0,136
525,0,137
526,0,138
527,0,139
528,0,20
529,0,21
530,0,22
531,0,23
532,0,16
533,0,17
534,0,18
535,0,19
536,2,238
537,2,230
538,2,222
539,2,214
540,2,206
541,2,198
542,2,190
543,2,182
544,2,174
545,2,166
546,2,158
547,2,150
548,2,133
549,2,134
550,2,135
551,2,128
552,2,129
553,2,130
554,2,131
555,2,12
556,2,13
557,2,14
558,2,15
559,2,8
560,2,9
561,2,10
562,2,11
563,1,237
564,1,229
565,1,221
566,1,213
567,1,205
568,1,197
569,1,189
570,1,181
571,1,173
572,1,165
573,1,157
574,1,149
575,1,141
576,1,133
577,1,134
578,1,135
579,1,128
580,1,129
581,1,130
582,1,131
583,1,12
584,1,13
585,1,14
586,1,15
587,1,8
588,1,9
589,1,10
590,1,11
591,0,237
592,0,229
593,0,221
594,0,213
595,0,205
596,0,197
597,0,189
598,0,181
599,0,173
600,0,165
601,0,157
602,0,149
603,0,141
604,0,133
605,0,134
606,0,135
607,0,128
608,0,129
609,0,130
610,0,131
611,0,12
612,0,13
613,0,14
614,0,15
615,0,8
616,0,9
617,0,10
618,0,11
619,2,237
620,2,229
621,2,221
622,2,213
623,2,205
624,2,197
625,2,189
626,2,181
627,2,173
628,2,165
629,2,157
630,2,149
631,2,141
632,2,124
633,2,125
634,2,126
635,2,127
636,2,120
637,2,121
638,2,122
639,2,123
640,2,4
641,2,5
642,2,6
643,2,7
644,2,0
645,2,1
646,2,2
647,2,3
648,1,236
649,1,228
650,1,220
651,1,212
652,1,204
653,1,196
654,1,188
655,1,180
656,1,172
657,1,164
658,1,156
659,1,148
660,1,140
661,1,132
662,1,124
663,1,125
664,1,126
665,1,127
666,1,120
667,1,121
668,1,122
669,1,123
670,1,4
671,1,5
672,1,6
673,1,7
674,1,0
675,1,1
676,1,2
677,1,3
678,0,236
679,0,228
680,0,220
681,0,212
682,0,204
683,0,196
684,0,188
685,0,180
686,0,172
687,0,164
688,0,156
689,0,148
690,0,140
691,0,132
692,0,124
693,0,125
694,0,126
695,0,127
696,0,120
697,0,121
698,0,122
699,0,123
700,0,4
701,0,5
702,0,6
703,0,7
704,0,0
705,0,1
706,0,2
707,0,3
708,2,236
709,2,228
710,2,220
711,2,212
712,2,204
713,2,196
714,2,188
715,2,180
716,2,172
717,2,164
718,2,156
719,2,148
720,2,140
721,2,132
722,3,240
723,4,115
724,4,114
725,5,115
726,5,114
727,3,115
728,3,114
729,4,107
730,4,106
731,4,105
732,4,113
733,5,107
734,5,106
735,5,105
736,5,113
737,3,107
738,3,106
739,3,105
740,3,113
741,4,99
742,4,98
743,4,97
744,4,96
745,4,104
746,4,112
747,5,99
748,5,98
749,5,97
750,5,96
751,5,104
752,5,112
753,3,99
754,3,98
755,3,97
756,3,96
757,3,104
758,3,112
759,4,91
760,4,90
761,4,89
762,4,88
763,4,95
764,4,103
765,4,111
766,4,119
767,5,91
768,5,90
769,5,89
770,5,88
771,5,95
772,5,103
773,5,111
774,5,119
775,3,91
776,3,90
777,3,89
778,3,88
779,3,95
780,3,103
781,3,111
782,3,119
783,4,83
784,4,82
785,4,81
786,4,80
787,4,87
788,4,86
789,4,94
790,4,102
791,4,110
792,4,118
793,5,83
794,5,82
795,5,81
796,5,80
797,5,87
798,5,86
799,5,94
800,5,102
801,5,110
802,5,118
803,3,83
804,3,82
805,3,81
806,3,80
807,3,87
808,3,86
809,3,94
810,3,102
811,3,110
812,3,118
813,4,75
814,4,74
815,4,73
816,4,72
817,4,79
818,4,78
819,4,77
820,4,85
821,4,93
822,4,101
823,4,109
824,4,117
825,5,75
826,5,74
827,5,73
828,5,72
829,5,79
830,5,78
831,5,77
832,5,85
833,5,93
834,5,101
835,5,109
836,5,117
837,3,75
838,3,74
839,3,73
840,3,72
841,3,79
842,3,78
843,3,77
844,3,85
845,3,93
846,3,101
847,3,109
848,3,117
849,4,67
850,4,66
851,4,65
852,4,64
853,4,71
854,4,70
855,4,69
856,4,68
857,4,76
858,4,84
859,4,92
860,4,100
861,4,108
862,4,116
863,5,67
864,5,66
865,5,65
866,5,64
867,5,71
868,5,70
869,5,69
870,5,68
871,5,76
872,5,84
873,5,92
874,5,100
875,5,108
876,5,116
877,3,67
878,3,66
879,3,65
880,3,64
881,3,71
882,3,70
883,3,69
884,3,68
885,3,76
886,3,84
887,3,92
888,3,100
889,3,108
890,3,116
891,4,59
892,4,58
893,4,57
894,4,56
895,4,63
896,4,62
897,4,61
898,4,60
899,4,179
900,4,187
901,4,195
902,4,203
903,4,211
904,4,219
905,4,227
906,4,235
907,5,59
908,5,58
909,5,57
910,5,56
911,5,63
912,5,62
913,5,61
914,5,60
915,5,179
916,5,187
917,5,195
918,5,203
919,5,211
920,5,219
921,5,227
922,5,235
923,3,59
924,3,58
925,3,57
926,3,56
927,3,63
928,3,62
929,3,61
930,3,60
931,3,179
932,3,187
933,3,195
934,3,203
935,3,211
936,3,219
937,3,227
938,3,235
939,4,51
940,4,50
941,4,49
942,4,48
943,4,55
944,4,54
945,4,53
946,4,52
947,4,171
948,4,170
949,4,178
950,4,186
951,4,194
952,4,202
953,4,210
954,4,218
955,4,226
956,4,234
957,5,51
958,5,50
959,5,49
960,5,48
961,5,55
962,5,54
963,5,53
964,5,52
965,5,171
966,5,170
967,5,178
968,5,186
969,5,194
970,5,202
971,5,210
972,5,218
973,5,226
974,5,234
975,3,51
976,3,50
977,3,49
978,3,48
979,3,55
980,3,54
981,3,53
982,3,52
983,3,171
984,3,170
985,3,178
986,3,186
987,3,194
988,3,202
989,3,210
990,3,218
991,3,226
992,3,234
993,4,43
994,4,42
995,4,41
996,4,40
997,4,47
998,4,46
999,4,45
1000,4,44
1001,4,163
1002,4,162
1003,4,161
1004,4,169
1005,4,177
1006,4,185
1007,4,193
1008,4,201
1009,4,209
1010,4,217
1011,4,225
1012,4,233
1013,5,43
1014,5,42
1015,5,41
1016,5,40
1017,5,47
1018,5,46
1019,5,45
1020,5,44
1021,5,163
1022,5,162
1023,5,161
1024,5,169
1025,5,177
1026,5,185
1027,5,193
1028,5,201
1029,5,209
1030,5,217
1031,5,225
1032,5,233
1033,3,43
1034,3,42
1035,3,41
1036,3,40
1037,3,47
1038,3,46
1039,3,45
1040,3,44
1041,3,163
1042,3,162
1043,3,161
1044,3,169
1045,3,177
1046,3,185
1047,3,193
1048,3,201
1049,3,209
1050,3,217
1051,3,225
1052,3,233
1053,4,35
1054,4,34
1055,4,33
1056,4,32
1057,4,39
1058,4,38
1059,4,37
1060,4,36
1061,4,155
1062,4,154
1063,4,153
1064,4,152
1065,4,160
1066,4,168
1067,4,176
1068,4,184
1069,4,192
1070,4,200
1071,4,208
1072,4,216
1073,4,224
1074,4,232
1075,5,35
1076,5,34
1077,5,33
1078,5,32
1079,5,39
1080,5,38
1081,5,37
1082,5,36
1083,5,155
1084,5,154
1085,5,153
1086,5,152
1087,5,160
1088,5,168
1089,5,176
1090,5,184
1091,5,192
1092,5,200
1093,5,208
1094,5,216
1095,5,224
1096,5,232
1097,3,35
1098,3,34
1099,3,33
1100,3,32
1101,3,39
1102,3,38
1103,3,37
1104,3,36
1105,3,155
1106,3,154
1107,3,153
1108,3,152
1109,3,160
1110,3,168
1111,3,176
1112,3,184
1113,3,192
1114,3,200
1115,3,208
1116,3,216
1117,3,224
1118,3,232
1119,4,27
1120,4,26
1121,4,25
1122,4,24
1123,4,31
1124,4,30
1125,4,29
1126,4,28
1127,4,147
1128,4,146
1129,4,145
1130,4,144
1131,4,151
1132,4,159
1133,4,167
1134,4,175
1135,4,183
1136,4,191
1137,4,199
1138,4,207
1139,4,215
1140,4,223
1141,4,231
1142,4,239
1143,5,27
1144,5,26
1145,5,25
1146,5,24
1147,5,31
1148,5,30
1149,5,29
1150,5,28
1151,5,147
1152,5,146
1153,5,145
1154,5,144
1155,5,151
1156,5,159
1157,5,167
1158,5,175
1159,5,183
1160,5,191
1161,5,199
1162,5,207
1163,5,215
1164,5,223
1165,5,231
1166,5,239
1167,3,27
1168,3,26
1169,3,25
1170,3,24
1171,3,31
1172,3,30
1173,3,29
1174,3,28
1175,3,147
1176,3,146
1177,3,145
1178,3,144
1179,3,151
1180,3,159
1181,3,167
1182,3,175
1183,3,183
1184,3,191
1185,3,199
1186,3,207
1187,3,215
1188,3,223
1189,3,231
1190,3,239
1191,4,19
1192,4,18
1193,4,17
1194,4,16
1195,4,23
1196,4,22
1197,4,21
1198,4,20
1199,4,139
1200,4,138
1201,4,137
1202,4,136
1203,4,143
1204,4,142
1205,4,150
1206,4,158
1207,4,166
1208,4,174
1209,4,182
1210,4,190
1211,4,198
1212,4,206
1213,4,214
1214,4,222
1215,4,230
1216,4,238
1217,5,19
1218,5,18
1219,5,17
1220,5,16
1221,5,23
1222,5,22
1223,5,21
1224,5,20
1225,5,139
1226,5,138
1227,5,137
1228,5,136
1229,5,143
1230,5,142
1231,5,150
1232,5,158
1233,5,166
1234,5,174
1235,5,182
1236,5,190
1237,5,198
1238,5,206
1239,5,214
1240,5,222
1241,5,230
1242,5,238
1243,3,19
1244,3,18
1245,3,17
1246,3,16
1247,3,23
1248,3,22
1249,3,21
1250,3,20
1251,3,139
1252,3,138
1253,3,137
1254,3,136
1255,3,143
1256,3,142
1257,3,150
1258,3,158
1259,3,166
1260,3,174
1261,3,182
1262,3,190
1263,3,198
1264,3,206
1265,3,214
1266,3,222
1267,3,230
1268,3,238
1269,4,11
1270,4,10
1271,4,9
1272,4,8
1273,4,15
1274,4,14
1275,4,13
1276,4,12
1277,4,131
1278,4,130
1279,4,129
1280,4,128
1281,4,135
1282,4,134
1283,4,133
1284,4,141
1285,4,149
1286,4,157
1287,4,165
1288,4,173
1289,4,181
1290,4,189
1291,4,197
1292,4,205
1293,4,213
1294,4,221
1295,4,229
1296,4,237
1297,5,11
1298,5,10
1299,5,9
1300,5,8
1301,5,15
1302,5,14
1303,5,13
1304,5,12
1305,5,131
1306,5,130
1307,5,129
1308,5,128
1309,5,135
1310,5,134
1311,5,133
1312,5,141
1313,5,149
1314,5,157
1315,5,165
1316,5,173
1317,5,181
1318,5,189
1319,5,197
1320,5,205
1321,5,213
1322,5,221
1323,5,229
1324,5,237
1325,3,11
1326,3,10
1327,3,9
1328,3,8
1329,3,15
1330,3,14
1331,3,13
1332,3,12
1333,3,131
1334,3,130
1335,3,129
1336,3,128
1337,3,135
1338,3,134
1339,3,133
1340,3,141
1341,3,149
1342,3,157
1343,3,165
1344,3,173
1345,3,181
1346,3,189
1347,3,197
1348,3,205
1349,3,213
1350,3,221
1351,3,229
1352,3,237
1353,4,3
1354,4,2
1355,4,1
1356,4,0
1357,4,7
1358,4,6
1359,4,5
1360,4,4
1361,4,123
1362,4,122
1363,4,121
1364,4,120
1365,4,127
1366,4,126
1367,4,125
1368,4,124
1369,4,132
1370,4,140
1371,4,148
1372,4,156
1373,4,164
1374,4,172
1375,4,180
1376,4,188
1377,4,196
1378,4,204
1379,4,212
1380,4,220
1381,4,228
1382,4,236
1383,5,3
1384,5,2
1385,5,1
1386,5,0
1387,5,7
1388,5,6
1389,5,5
1390,5,4
1391,5,123
1392,5,122
1393,5,121
1394,5,120
1395,5,127
1396,5,126
1397,5,125
1398,5,124
1399,5,132
1400,5,140
1401,5,148
1402,5,156
1403,5,164
1404,5,172
1405,5,180
1406,5,188
1407,5,196
1408,5,204
1409,5,212
1410,5,220
1411,5,228
1412,5,236
1413,3,3
1414,3,2
1415,3,1
1416,3,0
1417,3,7
1418,3,6
1419,3,5
1420,3,4
1421,3,123
1422,3,122
1423,3,121
1424,3,120
1425,3,127
1426,3,126
1427,3,125
1428,3,124
1429,3,132
1430,3,140
1431,3,148
1432,3,156
1433,3,164
1434,3,172
1435,3,180
1436,3,188
1437,3,196
1438,3,204
1439,3,212
1440,3,220
1441,3,228
1442,3,236
